filepath,label,label_id,is_augmented
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_2128.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\Gingivitis\(1349).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\caries_0_4249.jpeg,Caries,0,0
C:\lab-hackathon\dataset\Caries\augmented\caries_0_8454.jpeg,Caries,0,1
C:\lab-hackathon\dataset\Gingivitis\(1415).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Hypodontia\(154).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\Calculus\(175).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_3568.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\Hypodontia\(674).jpg,Hypodontia,5,0
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_1300.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Caries\original\41.jpg,Caries,0,0
C:\lab-hackathon\dataset\Caries\augmented\caries_0_765.jpeg,Caries,0,1
C:\lab-hackathon\dataset\Gingivitis\(1773).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\174.jpg,Caries,0,0
C:\lab-hackathon\dataset\Calculus\(494).jpg,Calculus,1,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\127.jpg,Caries,0,0
C:\lab-hackathon\dataset\Gingivitis\(825).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Hypodontia\(418).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\Gingivitis\(1435).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Tooth Discoloration\original\67.jpg,Tooth Discoloration,3,0
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_1290.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_9287.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\Gingivitis\(1776).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Calculus\(572).jpg,Calculus,1,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\(185).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Hypodontia\(58).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\Hypodontia\(1165).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\Gingivitis\(1140).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Hypodontia\(854).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_4578.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Caries\augmented\caries_0_3749.jpeg,Caries,0,1
C:\lab-hackathon\dataset\yolo_bbox\images\train\(165).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Hypodontia\(214).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\Caries\augmented\caries_0_8556.jpeg,Caries,0,1
C:\lab-hackathon\dataset\Caries\augmented\caries_0_7334.jpeg,Caries,0,1
C:\lab-hackathon\dataset\Calculus\(755).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_2414.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_95.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_5463.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\yolo_bbox\images\train\(156).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Calculus\(862).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Hypodontia\(1035).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\Gingivitis\(1858).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\caries_0_46.jpeg,Caries,0,0
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_982.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Hypodontia\(697).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\Gingivitis\(267).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_5067.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Ulcers\original\1.jpg,Ulcers,4,0
C:\lab-hackathon\dataset\Hypodontia\(110).jpg,Hypodontia,5,0
C:\lab-hackathon\dataset\Gingivitis\(1697).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Caries\augmented\caries_0_5191.jpeg,Caries,0,1
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_425.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_8479.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\yolo_bbox\images\train\586.jpg,Tooth Discoloration,3,0
C:\lab-hackathon\dataset\Gingivitis\(2151).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Gingivitis\(1794).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Gingivitis\(1586).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Calculus\(199).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Caries\original\189.jpg,Caries,0,0
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_4850.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\Hypodontia\(570).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\Caries\augmented\caries_0_5713.jpeg,Caries,0,1
C:\lab-hackathon\dataset\yolo_bbox\images\train\caries_0_3871.jpeg,Caries,0,0
C:\lab-hackathon\dataset\Hypodontia\(221).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\Hypodontia\(787).jpg,Hypodontia,5,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\506.jpg,Tooth Discoloration,3,0
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_2705.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_5392.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\Caries\original\33.jpg,Caries,0,0
C:\lab-hackathon\dataset\Calculus\(315).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Caries\augmented\caries_0_9140.jpeg,Caries,0,1
C:\lab-hackathon\dataset\Caries\augmented\caries_0_3427.jpeg,Caries,0,1
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_1779.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\Gingivitis\(1040).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Gingivitis\(1984).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_1686.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\yolo_bbox\images\train\caries_0_3577.jpeg,Caries,0,0
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_5763.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Tooth Discoloration\original\120.jpg,Tooth Discoloration,3,0
C:\lab-hackathon\dataset\Caries\augmented\caries_0_2352.jpeg,Caries,0,1
C:\lab-hackathon\dataset\yolo_bbox\images\train\caries_0_3881.jpeg,Caries,0,0
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_2727.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Gingivitis\(499).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\(147).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_9008.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Gingivitis\(278).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_360.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\yolo_bbox\images\train\caries_0_4405.jpeg,Caries,0,0
C:\lab-hackathon\dataset\Gingivitis\(304).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\247.jpg,Ulcers,4,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\155.jpg,Caries,0,0
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_2537.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Gingivitis\(1146).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Hypodontia\(667).jpg,Hypodontia,5,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\319.jpg,Ulcers,4,0
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_9679.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Calculus\(271).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Caries\augmented\caries_0_2570.jpeg,Caries,0,1
C:\lab-hackathon\dataset\yolo_bbox\images\train\(126).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Caries\augmented\caries_0_6235.jpeg,Caries,0,1
C:\lab-hackathon\dataset\Gingivitis\(220).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Ulcers\original\164.jpg,Ulcers,4,0
C:\lab-hackathon\dataset\Caries\augmented\caries_0_5597.jpeg,Caries,0,1
C:\lab-hackathon\dataset\Gingivitis\(990).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Hypodontia\(785).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\Gingivitis\(460).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_5749.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\yolo_bbox\images\train\201.jpg,Caries,0,0
C:\lab-hackathon\dataset\Caries\augmented\caries_0_8994.jpeg,Caries,0,1
C:\lab-hackathon\dataset\Caries\augmented\caries_0_5973.jpeg,Caries,0,1
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_9494.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_627.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Tooth Discoloration\original\163.jpg,Tooth Discoloration,3,0
C:\lab-hackathon\dataset\Tooth Discoloration\original\126.jpg,Tooth Discoloration,3,0
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_5056.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Calculus\(144).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Caries\augmented\caries_0_8691.jpeg,Caries,0,1
C:\lab-hackathon\dataset\Gingivitis\(129).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_5696.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\Gingivitis\(173).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Calculus\(1263).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Tooth Discoloration\original\128.jpg,Tooth Discoloration,3,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\caries_0_3652.jpeg,Caries,0,0
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_595.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Caries\augmented\caries_0_1014.jpeg,Caries,0,1
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_4093.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\Calculus\(470).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_6601.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\yolo_bbox\images\train\caries_0_684.jpeg,Caries,0,0
C:\lab-hackathon\dataset\Calculus\(1228).jpg,Calculus,1,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\205.jpg,Caries,0,0
C:\lab-hackathon\dataset\Hypodontia\(13).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_623.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Gingivitis\(32).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\caries_0_3944.jpeg,Caries,0,0
C:\lab-hackathon\dataset\Gingivitis\(1170).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Gingivitis\(1959).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Caries\augmented\caries_0_4487.jpeg,Caries,0,1
C:\lab-hackathon\dataset\Calculus\(504).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Caries\augmented\caries_0_624.jpeg,Caries,0,1
C:\lab-hackathon\dataset\Gingivitis\(1079).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Gingivitis\(1109)(1).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Tooth Discoloration\original\158.jpg,Tooth Discoloration,3,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\89.jpg,Caries,0,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\caries_0_448.jpeg,Caries,0,0
C:\lab-hackathon\dataset\Caries\augmented\caries_0_9091.jpeg,Caries,0,1
C:\lab-hackathon\dataset\yolo_bbox\images\train\620.jpg,Tooth Discoloration,3,0
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_2875.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\Gingivitis\(2310).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_7755.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_7946.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\Caries\original\81.jpg,Caries,0,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\(113).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_8284.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Calculus\(836).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Ulcers\original\133.jpg,Ulcers,4,0
C:\lab-hackathon\dataset\Hypodontia\(851).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\Caries\augmented\caries_0_7744.jpeg,Caries,0,1
C:\lab-hackathon\dataset\Calculus\(742).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Gingivitis\(428).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Gingivitis\(2090).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Caries\augmented\caries_0_2502.jpeg,Caries,0,1
C:\lab-hackathon\dataset\Gingivitis\(1536).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Hypodontia\(368).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\Gingivitis\(276).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_5261.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\yolo_bbox\images\train\284.jpg,Ulcers,4,0
C:\lab-hackathon\dataset\Caries\augmented\caries_0_628.jpeg,Caries,0,1
C:\lab-hackathon\dataset\yolo_bbox\images\train\caries_0_3771.jpeg,Caries,0,0
C:\lab-hackathon\dataset\Calculus\(1040).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Caries\augmented\caries_0_6349.jpeg,Caries,0,1
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_2177.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Gingivitis\(1117).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\(154).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\(136).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Gingivitis\(300).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Gingivitis\(1928).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Gingivitis\(1514).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Caries\original\52.jpg,Caries,0,0
C:\lab-hackathon\dataset\Calculus\(189).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_9203.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\Gingivitis\(1497).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Calculus\(206).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Gingivitis\(1406).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_8224.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\Calculus\(237).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Hypodontia\(689).jpg,Hypodontia,5,0
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_5005.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Hypodontia\(1223).jpg,Hypodontia,5,0
C:\lab-hackathon\dataset\Hypodontia\(882).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_4737.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Calculus\(1198).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Gingivitis\(1826).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_6368.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Gingivitis\(974).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Calculus\(768).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Gingivitis\(375).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Gingivitis\(1265).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\136.jpg,Caries,0,0
C:\lab-hackathon\dataset\Calculus\(9).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Caries\original\167.jpg,Caries,0,0
C:\lab-hackathon\dataset\Caries\augmented\caries_0_9071.jpeg,Caries,0,1
C:\lab-hackathon\dataset\Gingivitis\(2206).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Hypodontia\(591).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\Calculus\(825).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Caries\augmented\caries_0_9059.jpeg,Caries,0,1
C:\lab-hackathon\dataset\Hypodontia\(986).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\27.jpg,Caries,0,0
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_5992.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\Gingivitis\(1307).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Gingivitis\(1402).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Gingivitis\(889).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\caries_0_567.jpeg,Caries,0,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\(43).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Hypodontia\(815).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\Caries\augmented\caries_0_8487.jpeg,Caries,0,1
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_6006.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\Gingivitis\(1679).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_7476.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\Gingivitis\(912).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Hypodontia\(78).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\caries_0_3624.jpeg,Caries,0,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\(141).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Caries\augmented\caries_0_2086.jpeg,Caries,0,1
C:\lab-hackathon\dataset\Gingivitis\(1187).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\(25).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\caries_0_3292.jpeg,Caries,0,0
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_2238.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Hypodontia\(804).jpg,Hypodontia,5,0
C:\lab-hackathon\dataset\Caries\augmented\caries_0_4926.jpeg,Caries,0,1
C:\lab-hackathon\dataset\yolo_bbox\images\train\239.jpg,Ulcers,4,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\caries_0_5019.jpeg,Caries,0,0
C:\lab-hackathon\dataset\Calculus\(1107).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_1776.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\Gingivitis\(1008).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Hypodontia\(836).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_5431.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_3767.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Gingivitis\(814).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\473.jpg,Tooth Discoloration,3,0
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_3690.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Gingivitis\(906).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_4664.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_3791.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_147.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\yolo_bbox\images\train\(192).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Hypodontia\(457).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_7573.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\yolo_bbox\images\train\3.jpg,Caries,0,0
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_1318.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_8756.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\Ulcers\original\193.jpg,Ulcers,4,0
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_427.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_4776.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_1838.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\yolo_bbox\images\train\caries_0_4427.jpeg,Caries,0,0
C:\lab-hackathon\dataset\Hypodontia\(150).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_6671.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\Calculus\(1279).jpg,Calculus,1,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\601.jpg,Tooth Discoloration,3,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\345.jpg,Ulcers,4,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\260.jpg,Ulcers,4,0
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_7314.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\yolo_bbox\images\train\caries_0_4635.jpeg,Caries,0,0
C:\lab-hackathon\dataset\Gingivitis\(157).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Calculus\(1220).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Gingivitis\(167).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Hypodontia\(899).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\293.jpg,Ulcers,4,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\caries_0_670.jpeg,Caries,0,0
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_2.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\yolo_bbox\images\train\caries_0_4460.jpeg,Caries,0,0
C:\lab-hackathon\dataset\Gingivitis\(1046).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_7342.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Gingivitis\(1609).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Gingivitis\(1196).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Gingivitis\(474).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Hypodontia\(540).jpg,Hypodontia,5,0
C:\lab-hackathon\dataset\Gingivitis\(1398).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Calculus\(260).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Hypodontia\(148).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_6565.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\Caries\original\60.jpg,Caries,0,0
C:\lab-hackathon\dataset\Hypodontia\(579).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_377.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\yolo_bbox\images\train\caries_0_3604.jpeg,Caries,0,0
C:\lab-hackathon\dataset\Calculus\(1053).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Gingivitis\(1456).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_8767.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_2659.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\Ulcers\original\253.jpg,Ulcers,4,0
C:\lab-hackathon\dataset\Calculus\(638).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Gingivitis\(1225).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Gingivitis\(1360).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Gingivitis\(2276).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Hypodontia\(688).jpg,Hypodontia,5,0
C:\lab-hackathon\dataset\Gingivitis\(477).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Gingivitis\(3).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\(59).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_8300.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Hypodontia\(1135).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\Gingivitis\(193).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\caries_0_5146.jpeg,Caries,0,0
C:\lab-hackathon\dataset\Calculus\(519).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Hypodontia\(92).jpg,Hypodontia,5,0
